Subject,Predicate,Object
Antun_Augustinčić,wikiPageWikiLink,Livno
Jack_E._Bresenham,wikiPageWikiLink,Brian_Kernighan
Anita_Borg,wikiPageWikiLink,Computer_engineer
Scott_Aaronson,wikiPageWikiLink,Polynomial_hierarchy
Manindra_Agrawal,wikiPageWikiLink,Robert_Tappan_Morris
Edmund_M._Clarke,wikiPageWikiLink,Computer_science
Bartolomeo_Ammanati,wikiPageWikiLink,Cass_Gilbert
Beatrice_Angle,wikiPageWikiLink,Anita_Huffington
Frances_E._Allen,wikiPageWikiLink,Priya_Anand
Ahmed_Al_Safi,wikiPageWikiLink,George_Washington_University
Tracy_Camp,wikiPageWikiLink,Bill_Joy
Yaacov_Agam,wikiPageWikiLink,Yaacov_Agam
Christophe-Gabriel_Allegrain,wikiPageWikiLink,Alice_Rideout
Andrew_Appel,wikiPageWikiLink,Sanjeev_Arora
Robert_S._Boyer,wikiPageWikiLink,Timothy_O'Shea
Gilles_Brassard,wikiPageWikiLink,Bernard_Belleau
Peter_Agostini,wikiPageWikiLink,Frank_Lloyd_Wright
Johannes_Josephus_Aarts,wikiPageWikiLink,Eleanor_Layfield_Davis
Corrado_Böhm,wikiPageWikiLink,Mathematical_physics
Karoo_Ashevak,wikiPageWikiLink,Baffin_Island
Per_Brinch_Hansen,wikiPageWikiLink,Roger_Needham
Pamela_Ascherson,wikiPageWikiLink,Benedict_Mason
Roland_Carl_Backhouse,wikiPageWikiLink,Bertrand_Meyer
Jean_Bartik,wikiPageWikiLink,Flight_simulator
Woody_van_Amen,wikiPageWikiLink,Vladimir_Izdebskiy
Kiugak_Ashoona,wikiPageWikiLink,Richard_Peter_(Paralympian)
Gordon_Bell,wikiPageWikiLink,Brian_Bell_(American_football)
Simeonie_Amagoalik,wikiPageWikiLink,Ukrainian_Catholic_Eparchy_of_Stryi
Jean_Arp,wikiPageWikiLink,Freiburg_im_Breisgau
John_Vincent_Atanasoff,wikiPageWikiLink,Electrostatic_generator
Wil_van_der_Aalst,wikiPageWikiLink,Wil_van_der_Aalst
Bruce_Arden,wikiPageWikiLink,Jeffrey_D._Ullman
Jean_Bartik,wikiPageWikiLink,Ada_Lovelace
David_Blei,wikiPageWikiLink,Peter_Bernus
Latcholassie_Akesuk,wikiPageWikiLink,Quechua_people
Julio_Abril,wikiPageWikiLink,Roberto_Matta
David_P._Anderson,name,Cadillac_Anderson
Jean_Bartik,wikiPageWikiLink,Melendy_E._Lovett
Evelin_Winifred_Aston,wikiPageWikiLink,Anna_Dabis
Cecilia_Berdichevsky,wikiPageWikiLink,Sanjay_Ghemawat
Anthony_James_Barr,wikiPageWikiLink,Rod_Canion
Magdalena_Abakanowicz,wikiPageWikiLink,Adolf_Dymsza
Isa_Paddy_Aqiattusuk,wikiPageWikiLink,Touching_Leaves_Woman
Alfred_Aho,wikiPageWikiLink,Bella_Akhmadulina
Louis_Amateis,wikiPageWikiLink,Battle_of_Lebanon_(Kentucky)
Diana_al-Hadid,wikiPageWikiLink,Downtown_Brooklyn
Magdalena_Abakanowicz,wikiPageWikiLink,Stefan_Kuryłowicz
Rediet_Abebe,wikiPageWikiLink,Scottish_Liberal_Democrats
Leonardo_Chiariglione,wikiPageWikiLink,Robin_Milner
Andrea_Aleksi,wikiPageWikiLink,Ornament_(architecture)
Vint_Cerf,wikiPageWikiLink,Linda_A._Hill
John_De_Andrea,wikiPageWikiLink,Cassandre
Nicolas-Sébastien_Adam,wikiPageWikiLink,Category:Decorative_arts
Julio_Abril,wikiPageWikiLink,Carla_Arocha
François_and_Michel_Anguier,wikiPageWikiLink,Bessie_Harvey
Andrea_Aleksi,wikiPageWikiLink,Jacopo_Bellini
Sjaak_Brinkkemper,wikiPageWikiLink,Scheme_(programming_language)
Karlheinz_Brandenburg,wikiPageWikiLink,Víctor_Pérez_(director)
Elfriede_Abbe,wikiPageWikiLink,Vinnie_Ream
Bert_Bos,wikiPageWikiLink,Samson_Abramsky
Victor_Bahl,wikiPageWikiLink,Betty_Holberton
Stephen_R._Bourne,wikiPageWikiLink,Kenneth_Robinson_(priest)
Frances_E._Allen,wikiPageWikiLink,"Oneida_County,_New_York"
Pablita_Abeyta,wikiPageWikiLink,Constance-Anne_Parker
David_Ascalon,wikiPageWikiLink,Earl_Mayan
Magdalena_Abakanowicz,wikiPageWikiLink,Władysław_Komar
Harry_Bouwman,wikiPageWikiLink,David_A._Wagner
Dorothy_Blum,wikiPageWikiLink,Punched_card
Jack_E._Bresenham,wikiPageWikiLink,Roger_Moore_(computer_scientist)
Rod_Burstall,wikiPageWikiLink,Geoffrey_Hinton
Cecilia_R._Aragon,wikiPageWikiLink,Bernard_Galler
David_Blei,wikiPageWikiLink,Bert_Bos
Kinji_Akagawa,wikiPageWikiLink,Pro_Football_Hall_of_Fame
John_Backus,wikiPageWikiLink,"California_State_University,_Fresno"
Agostino_di_Duccio,wikiPageWikiLink,Category:Cancer_in_astrology
Anthony_James_Barr,wikiPageWikiLink,Normalized_compression_distance
Ahmed_Al_Safi,wikiPageWikiLink,Council_of_Representatives_of_Iraq
Leonard_Adleman,wikiPageWikiLink,Dawn_Olivieri
Peter_Chen,wikiPageWikiLink,Category:Enterprise_modelling
Henry_Hugh_Armstead,wikiPageWikiLink,Bitumen
Constantine_Andreou,wikiPageWikiLink,Battle_of_Messines_(1917)
George_Gammon_Adams,wikiPageWikiLink,Oxford_Movement
Karel_Appel,wikiPageWikiLink,Saint-Georges-d'Espéranche
Robert_Cailliau,wikiPageWikiLink,Robin_Givhan
Jonathan_Bowen,wikiPageWikiLink,Victor_J._Katz
Magdalena_Abakanowicz,wikiPageWikiLink,Poland
Grady_Booch,wikiPageWikiLink,Peter_Horton
Kathleen_Booth,wikiPageWikiLink,Rudy_Rucker
Alessandro_Algardi,wikiPageWikiLink,Martino_Longhi_the_Younger
Johannes_Josephus_Aarts,wikiPageWikiLink,Amsterdam
Per_Abramsen,wikiPageWikiLink,Cornélie_Caroline_van_Asch_van_Wijck
John_Carmack,wikiPageWikiLink,Masters_of_Doom:_How_Two_Guys_Created_an_Empire_and_Transformed_Pop_Culture
Károly_Antal,wikiPageWikiLink,The_Right_Stuff_(film)
Andrew_Appel,wikiPageWikiLink,QuickCheck
Andrea_Aleksi,wikiPageWikiLink,Convent_of_San_Marco
Benjamin_Paul_Akers,wikiPageWikiLink,The_New_World_(newspaper)
Bartolomeo_Ammanati,wikiPageWikiLink,Berthold_Lubetkin
Lambert-Sigisbert_Adam,wikiPageWikiLink,Venice
Norah_Ansell,wikiPageWikiLink,Belle_Kinney_Scholz
Edwin_Catmull,wikiPageWikiLink,Oil_sands
Cecilia_Berdichevsky,wikiPageWikiLink,Bill_Joy
Andrew_Barto,wikiPageWikiLink,Rock_and_Roll_Hall_of_Fame
Scott_Aaronson,wikiPageWikiLink,NP-complete
Sergey_Brin,wikiPageWikiLink,New_York_Times_Book_Review
Irene_Kataq_Angutitok,wikiPageWikiLink,Bashka_Paeff
Kathleen_Booth,wikiPageWikiLink,Case-based_reasoning
John_Armleder,wikiPageWikiLink,Category:1937_births
Edwin_Catmull,wikiPageWikiLink,Mathematics
Ásmundur_Sveinsson,wikiPageWikiLink,Anglicism
Elfriede_Abbe,wikiPageWikiLink,Judith_Bluck
Mark_Antokolski,wikiPageWikiLink,Michurinsk
Irene_Kataq_Angutitok,wikiPageWikiLink,Epiphanius_Evesham
Edwin_Catmull,wikiPageWikiLink,"Pasadena,_California"
David_Blei,wikiPageWikiLink,Sanjay_Ghemawat
Silvio_Apponyi,wikiPageWikiLink,Susan_Kenny
Giosuè_Argenti,wikiPageWikiLink,Oopik_Pitsuilak
Tracy_Chou,wikiPageWikiLink,Ron_Rivest
Norah_Ansell,wikiPageWikiLink,Anna_Coleman_Ladd
Manuel_Blum,wikiPageWikiLink,Carl_Emil_Schorske
Kiugak_Ashoona,wikiPageWikiLink,Murray_Sinclair
Károly_Antal,wikiPageWikiLink,Provisional_Irish_Republican_Army
Bert_Bos,wikiPageWikiLink,MIX
Jonathan_Bowen,wikiPageWikiLink,Alice's_Adventures_in_Wonderland
Alberto_Ciaramella,wikiPageWikiLink,Brian_Randell
Tim_Berners-Lee,wikiPageWikiLink,Google
Sjaak_Brinkkemper,wikiPageWikiLink,Enterprise_architecture_planning
Maurice_Ascalon,wikiPageWikiLink,Convert_to_Judaism
John_Carmack,wikiPageWikiLink,Category:Video_games_developed_in_the_United_States
Tracy_Chou,wikiPageWikiLink,Roland_Carl_Backhouse
Lawrence_M._Breed,wikiPageWikiLink,Category:APL_programming_language_family
Serge_Abiteboul,wikiPageWikiLink,Eldon_C._Hall
Walter_Allward,wikiPageWikiLink,George_Augustus_Waggaman
Mary_Audsley,wikiPageWikiLink,Robert_Adamson_(photographer)
Rachel_Ara,wikiPageWikiLink,Benita_Armstrong
Leonardo_Chiariglione,wikiPageWikiLink,MD5
Grimanesa_Amorós,wikiPageWikiLink,Sarah_Sze
Alberto_Ciaramella,wikiPageWikiLink,Bjarne_Stroustrup
Roland_Carl_Backhouse,wikiPageWikiLink,Robert_Sedgewick_(computer_scientist)
Maurice_Ascalon,wikiPageWikiLink,Jewish_Studies
Gordon_Bell,wikiPageWikiLink,Ross_Bell
Kinji_Akagawa,wikiPageWikiLink,Scott_Gates_(academic)
Alonzo_Church,wikiPageWikiLink,Countably_infinite
Tiziano_Aspetti,wikiPageWikiLink,Madonna_of_humility
Rod_Burstall,wikiPageWikiLink,Monad_(functional_programming)
Kurt_Bollacker,wikiPageWikiLink,Ron_Rivest
Walter_S._Arnold,wikiPageWikiLink,Sarra_Lebedeva
François_and_Michel_Anguier,wikiPageWikiLink,Ronald_Bladen
Pablita_Abeyta,wikiPageWikiLink,Victoria_Fuller_(artist)
Lisa_Anthony,wikiPageWikiLink,Vanderbilt_University_Law_School
Bert_Bos,wikiPageWikiLink,Natural_language_processing
Alashua_Aningmiuq,wikiPageWikiLink,Robert_Sayers
Tracy_Chou,wikiPageWikiLink,Electronic_design_automation
Jonathan_Bowen,wikiPageWikiLink,British_Society_for_the_History_of_Mathematics
Mark_Antokolski,wikiPageWikiLink,Government-owned_corporation
Aleijadinho,wikiPageWikiLink,Great_Britain
Martin_Campbell-Kelly,wikiPageWikiLink,List_of_computing_people
Woody_van_Amen,wikiPageWikiLink,Bertel_Thorvaldsen
Vint_Cerf,wikiPageWikiLink,File:Qualcomm_Institute.jpg
Alonzo_Church,wikiPageWikiLink,United_States
Edwin_Catmull,wikiPageWikiLink,Burroughs_B1700
Peter_Bernus,wikiPageWikiLink,Punched_card
Fred_Brooks,name,Robert_Tappan_Morris
Ásmundur_Sveinsson,wikiPageWikiLink,Honorary_doctorate
Jean_Bartik,wikiPageWikiLink,Software_industry
Bruce_Arden,wikiPageWikiLink,Partially_observable_Markov_decision_process
Kevin_Ashton,wikiPageWikiLink,Carnegie_Mellon_University
Gordon_Bell,wikiPageWikiLink,Mainframe_computer
Gordon_Bell,wikiPageWikiLink,"Sam_Bell_(footballer,_born_1909)"
Sarah_Fisher_Ames,wikiPageWikiLink,Anita_Huffington
David_Ascalon,wikiPageWikiLink,David_Ratcliff
Karlheinz_Brandenburg,wikiPageWikiLink,Electronic_Frontier_Foundation
Magdalena_Abakanowicz,wikiPageWikiLink,Tadeusz_Łomnicki
Cecilia_R._Aragon,wikiPageWikiLink,Bernhard_Schölkopf
David_F._Bacon,wikiPageWikiLink,Scott_Fahlman
Frances_E._Allen,wikiPageWikiLink,Savannah_College_of_Art_and_Design
Tina_Allen,wikiPageWikiLink,Sculpture
Andrea_Aleksi,wikiPageWikiLink,Andrea_Schiavone
Kurt_Bollacker,wikiPageWikiLink,Electronic_design_automation
Toomas_Altnurme,wikiPageWikiLink,Alice_Maher
Alessandro_Algardi,wikiPageWikiLink,Florida_International_University
Woody_van_Amen,wikiPageWikiLink,Rosemarie_Trockel
Kathleen_Booth,wikiPageWikiLink,David_C._Evans
Hezekiah_Augur,wikiPageWikiLink,Jean_Augur
Agostino_da_Siena,wikiPageWikiLink,Blanche_Nevin
Manindra_Agrawal,wikiPageWikiLink,Monitor_(synchronization)
Luca_Cardelli,wikiPageWikiLink,Leonid_Libkin
Tiziano_Aspetti,wikiPageWikiLink,Sestiere
Manuel_Blum,wikiPageWikiLink,Category:Living_people
Louis_Amateis,wikiPageWikiLink,"Romney,_West_Virginia"
Kathleen_Booth,wikiPageWikiLink,Scala_(programming_language)
Rachel_Ara,wikiPageWikiLink,Anne_Wilson_(artist)
Kinji_Akagawa,wikiPageWikiLink,Berklee_College_of_Music
Edwin_Catmull,wikiPageWikiLink,Scott_M._Matheson
Martin_Campbell-Kelly,wikiPageWikiLink,Bjarne_Stroustrup
Robert_Cailliau,wikiPageWikiLink,Sam_Granick
Bert_Bos,wikiPageWikiLink,Roberto_Pieraccini
Alberto_Ciaramella,wikiPageWikiLink,Rod_Canion
Serge_Abiteboul,wikiPageWikiLink,Peter_Bernus
Kathleen_Booth,wikiPageWikiLink,Quantum_mechanics
Charles_Bachman,wikiPageWikiLink,Punched_card
Steven_M._Bellovin,wikiPageWikiLink,Robin_Milner
Corrado_Böhm,wikiPageWikiLink,Rome
Edwin_Catmull,wikiPageWikiLink,Thomas_Stockham
Alessandro_Algardi,wikiPageWikiLink,Giovanni_Domenico_Cerrini
Rosemary_Candlin,wikiPageWikiLink,Don_Sannella
Amandus_Adamson,wikiPageWikiLink,Konrad_Mägi
Nir_Alon,wikiPageWikiLink,Caroline_Shawk_Brooks
Károly_Antal,wikiPageWikiLink,Egyptologist
Simeonie_Amagoalik,wikiPageWikiLink,Pavel_Leonov
Serge_Abiteboul,wikiPageWikiLink,Moore_machine
Hazel_Armour,wikiPageWikiLink,Gertrude_Abercrombie
Walter_S._Arnold,wikiPageWikiLink,Léonard_De_Cuyper
Edmund_M._Clarke,wikiPageWikiLink,America
George_Gammon_Adams,wikiPageWikiLink,Henry_Drummond_(1786–1860)
Armando,wikiPageWikiLink,
Lenore_Blum,wikiPageWikiLink,Roger_Needham
John_Backus,wikiPageWikiLink,Bill_Graham_(promoter)
Karel_Aubroeck,wikiPageWikiLink,Poetry
Woody_van_Amen,wikiPageWikiLink,Carole_Feuerman
Gregory_Chaitin,wikiPageWikiLink,Complexity_class
Latcholassie_Akesuk,wikiPageWikiLink,Hulleah_Tsinhnahjinnie
Rod_Burstall,wikiPageWikiLink,Hennessy–Milner_logic
Manasie_Akpaliapik,wikiPageWikiLink,Shuvinai_Ashoona
Edwin_Catmull,wikiPageWikiLink,Compiler
Bryan_Cantrill,wikiPageWikiLink,Red–black_tree
Grady_Booch,wikiPageWikiLink,Billy's_Balloon
Luis_von_Ahn,wikiPageWikiLink,Beauty_and_the_Beast_(2017_film)
Hazel_Armour,wikiPageWikiLink,Ukiyo-e
Kurt_Bollacker,wikiPageWikiLink,MINIX
Alberto_Ciaramella,wikiPageWikiLink,Normalized_compression_distance
Aleijadinho,wikiPageWikiLink,Antoine_Pesne
Benjamin_Paul_Akers,wikiPageWikiLink,John_Neal_bibliography
David_F._Bacon,wikiPageWikiLink,Robert_Tarjan
Norah_Ansell,wikiPageWikiLink,Lillian_Wade
Tim_Berners-Lee,wikiPageWikiLink,Steve_Wozniak
Martin_Campbell-Kelly,wikiPageWikiLink,Roger_Hui
Leonardo_Chiariglione,wikiPageWikiLink,Cray_Research
Edward_Allington,wikiPageWikiLink,Bryan_Charnley
Hezekiah_Augur,wikiPageWikiLink,Geoffrey_Hartman
Walter_Allward,wikiPageWikiLink,William_Henry_Draper_(judge)
Wil_van_der_Aalst,wikiPageWikiLink,Business_Activity_Monitoring
Edmond_Amateis,wikiPageWikiLink,Francis_Edwin_Elwell
Serge_Abiteboul,wikiPageWikiLink,Bert_Bos
Fred_Brooks,name,Benjamin_Robbins_Curtis
Daniel_J._Bernstein,wikiPageWikiLink,Dm-crypt
Grady_Booch,wikiPageWikiLink,Bob_Sipchen
Walter_S._Arnold,wikiPageWikiLink,Robert_Taylor_(architect)
Giovanni_Antonio_Amadeo,wikiPageWikiLink,Cristoforo_Solari
Alfred_Aho,wikiPageWikiLink,Thomas_Aldham
Charles_Bachman,wikiPageWikiLink,Scott_Shenker
Antun_Augustinčić,wikiPageWikiLink,List_of_Yugoslav_World_War_II_monuments_and_memorials
Grady_Booch,wikiPageWikiLink,Delaine_Eastin
Vint_Cerf,wikiPageWikiLink,San_Diego_Gas_&_Electric
Jeff_Bezos,wikiPageWikiLink,John_Tate_(mathematician)
Edwin_Catmull,wikiPageWikiLink,Polish_notation
Samson_Abramsky,wikiPageWikiLink,Peter_Dayan
Zhou_Chaochen,wikiPageWikiLink,Programmer
Pauline_Aitken,wikiPageWikiLink,Cresilla_(female_sculptor)
Ruth_Hutton_Ancker,wikiPageWikiLink,Benedetto_Antelami
Lisa_Anthony,wikiPageWikiLink,David_A._Hodell
Anthony_James_Barr,wikiPageWikiLink,Samson_Abramsky
Charles_Babbage,wikiPageWikiLink,Howard_Waldrop
Zhou_Chaochen,wikiPageWikiLink,End-user_development
Lisa_Anthony,wikiPageWikiLink,Princeton_University
Barry_Boehm,wikiPageWikiLink,Carl_Sassenrath
Karel_Appel,wikiPageWikiLink,Coosje_van_Bruggen
Nicolas-Sébastien_Adam,wikiPageWikiLink,Louvre
Alashua_Aningmiuq,wikiPageWikiLink,William_Ensom
John_Wormald_Appleyard,wikiPageWikiLink,Aesthetic_movement
Atta_ur_Rehman_Khan,wikiPageWikiLink,Menteri_Besar_of_Johor
Karlheinz_Brandenburg,wikiPageWikiLink,Google
Hezekiah_Augur,wikiPageWikiLink,Vincent_Scully
Toomas_Altnurme,wikiPageWikiLink,Bert_van_Loo
Vint_Cerf,wikiPageWikiLink,Berlin_Tempelhof_Airport
Elfriede_Abbe,wikiPageWikiLink,Elisabeth_Gordon_Chandler
David_F._Bacon,wikiPageWikiLink,Jeffrey_D._Ullman
Serge_Abiteboul,wikiPageWikiLink,Robert_Sproull
Zhou_Chaochen,wikiPageWikiLink,Brendan_Eich
Isa_Paddy_Aqiattusuk,wikiPageWikiLink,Aníbal_López
Fred_Brooks,name,Rudy_Ruiz
Constantine_Andreou,wikiPageWikiLink,President_of_Portugal
Edward_Allington,wikiPageWikiLink,Danny_Lane
Kiugak_Ashoona,wikiPageWikiLink,Waneek_Horn-Miller
Wil_van_der_Aalst,wikiPageWikiLink,Everard_Aalst
David_P._Anderson,name,Brick_Haley
Simeonie_Amagoalik,wikiPageWikiLink,Anselmo_Müller
Hal_Abelson,wikiPageWikiLink,Lawrence_Lessig
Károly_Antal,wikiPageWikiLink,Oliver_Jackson_(musician)
Rudolf_Bayer,wikiPageWikiLink,Michael_Schwartz_(educational_administrator)
Peter_Bernus,wikiPageWikiLink,Information_security_management
Károly_Antal,wikiPageWikiLink,Paul_Cushing_Child
Mari_Andriessen,wikiPageWikiLink,Royal_Question
Constantine_Andreou,wikiPageWikiLink,Nobel_Prize_in_Chemistry
Eric_Adjetey_Anang,wikiPageWikiLink,Joseph_Arthur_Ankrah
Wäinö_Aaltonen,wikiPageWikiLink,Richard_Mortensen
Alexander_Archipenko,wikiPageWikiLink,Bill_Cristall
Dines_Bjørner,wikiPageWikiLink,Cascading_Style_Sheets
Alexander_Archipenko,wikiPageWikiLink,Varvara_Lepchenko
Alonzo_Church,wikiPageWikiLink,Oron_Shagrir
Margaret_Burnett,wikiPageWikiLink,Programmable_calculator
Abhay_Bhushan,wikiPageWikiLink,Programmable_calculator
Isa_Paddy_Aqiattusuk,wikiPageWikiLink,Roberto_Mamani_Mamani
Anthony_James_Barr,wikiPageWikiLink,MD5
Janine_Antoni,wikiPageWikiLink,Ellsworth_Kelly
Benjamin_Paul_Akers,wikiPageWikiLink,Category:American_anti-poverty_advocates
Jean_Arp,wikiPageWikiLink,"Rome,_Italy"
Martin_Campbell-Kelly,wikiPageWikiLink,Berkeley_Software_Distribution
Giosuè_Argenti,wikiPageWikiLink,Belle_Kinney_Scholz
Zhou_Chaochen,wikiPageWikiLink,Ruby_(programming_language)
Karlheinz_Brandenburg,wikiPageWikiLink,Wael_Abbas
Ahmed_Al_Safi,wikiPageWikiLink,Minister_(government)
Kiugak_Ashoona,wikiPageWikiLink,Tony_Belcourt
Nicolas-Sébastien_Adam,wikiPageWikiLink,Antonio_Rinaldi_(architect)
Antun_Augustinčić,wikiPageWikiLink,"Visoko,_Bosnia_and_Herzegovina"
Yaacov_Agam,wikiPageWikiLink,Prime_Minister_of_the_United_Kingdom
Rachel_Ara,wikiPageWikiLink,Deborah_Butterfield
Kathleen_Booth,wikiPageWikiLink,Scheme_(programming_language)
Henry_Hugh_Armstead,wikiPageWikiLink,John_Steinbeck
Louis_Amateis,wikiPageWikiLink,"Baton_Rouge,_Louisiana"
Aljoscha,wikiPageWikiLink,_(artist)
Edmond_Amateis,wikiPageWikiLink,Unknown_(Javanese)
Sergey_Brin,wikiPageWikiLink,The_Observer
Ruth_Asawa,wikiPageWikiLink,Horace_Washington
Sergey_Brin,wikiPageWikiLink,Donald_Trump
Eric_Adjetey_Anang,wikiPageWikiLink,Samuel_Azu_Crabbe
Hezekiah_Augur,wikiPageWikiLink,Fred_Goldsmith_(baseball)
Per_Abramsen,wikiPageWikiLink,David_d'Angers
Mari_Andriessen,wikiPageWikiLink,Category:Years_of_the_20th_century_in_Belgium
Maurice_Ascalon,wikiPageWikiLink,Colin_Powell
Shakuntala_Atre,wikiPageWikiLink,Cascading_Style_Sheets
Benita_Armstrong,wikiPageWikiLink,Teresa_Margolles
Alfred_Aho,wikiPageWikiLink,List_of_authors_by_name:_D
Stephen_Antonakos,wikiPageWikiLink,Compuware_World_Headquarters
Roland_Carl_Backhouse,wikiPageWikiLink,Bjarne_Stroustrup
Benjamin_Paul_Akers,wikiPageWikiLink,Charles_Codman
Wäinö_Aaltonen,wikiPageWikiLink,Hans_Wegner
Beatrice_Angle,wikiPageWikiLink,Bessie_Harvey
Horst_Antes,wikiPageWikiLink,Giuseppe_Stampone
Tracy_Chou,wikiPageWikiLink,Sanjeev_Arora
Edmond_Amateis,wikiPageWikiLink,Memorial_Hall_(Philadelphia)
Agostino_da_Siena,wikiPageWikiLink,Beatrice_Huntington
Gilles_Brassard,wikiPageWikiLink,Category:Canadian_science_and_technology_awards
Peter_Agostini,wikiPageWikiLink,United_States_Bicentennial
Rudolf_Bayer,wikiPageWikiLink,Brant_Hansen
Abed_Abdi,wikiPageWikiLink,Melchiorre_Delfico_(caricaturist)
Jack_E._Bresenham,wikiPageWikiLink,Ron_Rivest
Lawrence_M._Breed,wikiPageWikiLink,Time-sharing
Johannes_Josephus_Aarts,wikiPageWikiLink,Robert_Thomas_(sculptor)
Armen_Agop,wikiPageWikiLink,Yervant_Terzian
Karoo_Ashevak,wikiPageWikiLink,Common_Era
Louise_Abbéma,wikiPageWikiLink,Gabriele_D'Annunzio
Tracy_Chou,wikiPageWikiLink,Ken_Thompson_(computer_programmer)
Kinji_Akagawa,wikiPageWikiLink,Robert_Suderburg
Jean_Bartik,wikiPageWikiLink,Computer_science
Zhou_Chaochen,wikiPageWikiLink,Rudolf_Bayer
Bert_Bos,wikiPageWikiLink,Bernard_Galler
Mari_Andriessen,wikiPageWikiLink,Category:1951_by_country
Per_Abramsen,wikiPageWikiLink,Elias_Wakan
Latcholassie_Akesuk,wikiPageWikiLink,Calvin_Hunt_(artist)
Abed_Abdi,wikiPageWikiLink,Drew_Friedman_(cartoonist)
Ruth_Hutton_Ancker,wikiPageWikiLink,Ron_Mueck
Manuel_Blum,wikiPageWikiLink,Challenge–response_authentication
Edmond_Amateis,wikiPageWikiLink,Einar_Jónsson
Stephen_Antonakos,wikiPageWikiLink,Thessaloniki
Hazel_Armour,wikiPageWikiLink,Nikolaj_Abraham_Abildgaard
Johannes_Josephus_Aarts,wikiPageWikiLink,Aquatint
Alessandro_Algardi,wikiPageWikiLink,Category:Baroque_architecture_in_Rome
Jack_E._Bresenham,wikiPageWikiLink,Roland_Carl_Backhouse
Peter_Bernus,wikiPageWikiLink,Kurt_Kosanke
Abed_Abdi,wikiPageWikiLink,Émile_Cohl
Vint_Cerf,wikiPageWikiLink,Hitachi
Henry_Hugh_Armstead,wikiPageWikiLink,Isabella_(Millais_painting)
Leonard_Adleman,wikiPageWikiLink,Allan_Sly_(mathematician)
François_and_Michel_Anguier,wikiPageWikiLink,Alice_Maher
Amber_Aguirre,wikiPageWikiLink,Robert_Zemeckis
Kurt_Bollacker,wikiPageWikiLink,Sanjeev_Arora
Charles_Babbage,wikiPageWikiLink,File:Extracts_from_letters_to_Henslow.jpeg
Hal_Abelson,wikiPageWikiLink,Punched_card
Maurice_Ascalon,wikiPageWikiLink,April_8
Stephen_R._Bourne,wikiPageWikiLink,Boris_Townsend
Edmund_M._Clarke,wikiPageWikiLink,Cascading_Style_Sheets
Giovanni_Antonio_Amadeo,wikiPageWikiLink,Brescia
Henry_Hugh_Armstead,wikiPageWikiLink,John_William_Waterhouse
Jack_E._Bresenham,wikiPageWikiLink,Electronic_design_automation
Tina_Allen,wikiPageWikiLink,Category:Lists_of_sculptors
Luis_von_Ahn,wikiPageWikiLink,Robotics
Jonathan_Bowen,wikiPageWikiLink,Master_of_Arts
Karlheinz_Brandenburg,wikiPageWikiLink,Steve_Wozniak
Constantine_Andreou,wikiPageWikiLink,Carl_Swartz
Tina_Allen,wikiPageWikiLink,Elisabeth_Toubro
Samson_Abramsky,wikiPageWikiLink,University_of_Oxford
Ahmed_Al_Safi,wikiPageWikiLink,Egypt
Rosemary_Candlin,wikiPageWikiLink,École_Polytechnique_Fédérale_de_Lausanne
Kathleen_Booth,wikiPageWikiLink,Enterprise_architecture_planning
Robert_S._Boyer,wikiPageWikiLink,Gordon_Plotkin
George_Gammon_Adams,wikiPageWikiLink,"Category:People_from_Ballycastle,_County_Antrim"
Walter_Allward,wikiPageWikiLink,CBC_Television
Abhay_Bhushan,wikiPageWikiLink,Prolog
Constantine_Andreou,wikiPageWikiLink,1947
Grady_Booch,wikiPageWikiLink,List_of_ambassadors_of_the_United_States_to_Turkey
Roland_Carl_Backhouse,wikiPageWikiLink,Rod_Canion
Agostino_di_Duccio,wikiPageWikiLink,De_Grey_Hours
Alexander_Archipenko,wikiPageWikiLink,Matt_Kuchar
Friedrich_L._Bauer,wikiPageWikiLink,SECD_machine
Magdalena_Abakanowicz,wikiPageWikiLink,Bolesław_Bierut
Magdalena_Abakanowicz,wikiPageWikiLink,American_poetry
Antun_Augustinčić,wikiPageWikiLink,Rovinj
Jeff_Bezos,wikiPageWikiLink,Pulitzer_Prize
Lawrence_M._Breed,wikiPageWikiLink,IPSANET
Anthony_James_Barr,wikiPageWikiLink,Cray_Research
Pamela_Ascherson,wikiPageWikiLink,Douglas_Bliss
Hezekiah_Augur,wikiPageWikiLink,James_Pierpont_(Yale_founder)
Antonio_Abondio,wikiPageWikiLink,Allan_Linder
Diana_al-Hadid,wikiPageWikiLink,Grand_Army_Plaza
Barry_Boehm,wikiPageWikiLink,Bayesian_network
Benjamin_Paul_Akers,wikiPageWikiLink,Delphian_Club
George_Gammon_Adams,wikiPageWikiLink,Liberal_Party_(UK)
Lisa_Anthony,wikiPageWikiLink,Onye_P._Ozuzu
Horst_Antes,wikiPageWikiLink,Gatja_Helgart_Rothe
Walter_Allward,wikiPageWikiLink,Hastings_County
Kinji_Akagawa,wikiPageWikiLink,Bob_Ulrich
David_F._Bacon,wikiPageWikiLink,Partially_observable_Markov_decision_process
Lenore_Blum,wikiPageWikiLink,Society_for_the_Social_Studies_of_Science
Wäinö_Aaltonen,wikiPageWikiLink,Birger_Kaipiainen
Christophe-Gabriel_Allegrain,wikiPageWikiLink,Enook_Manomie
Tracy_Chou,wikiPageWikiLink,QuickCheck
Pablita_Abeyta,wikiPageWikiLink,Blanche_Nevin
